factor_id,BTC_LONG_00496e0a18c5c27f_12h,BTC_LONG_022fc44040f52195_3d,BTC_LONG_023dd7bb9d6ce9ce_2d,BTC_LONG_044d4841e5e18788_2d,BTC_LONG_06bafab89a238836_12h,BTC_LONG_0777fdef3d9cb3fe_2d,BTC_LONG_09ea97ee62d22743_2d,BTC_LONG_0c7f2f1a3357a313_2d,BTC_LONG_0fd6615935a42929_12h,BTC_LONG_110acf71418c051c_1d,BTC_LONG_112acbae6242f1c5_1d,BTC_LONG_13ea5183446add0e_3d,BTC_LONG_149214ecb27245d8_2d,BTC_LONG_18736382b197243b_3d,BTC_LONG_19ec377e06899c5b_2d,BTC_LONG_1a18cc95e5440427_1d,BTC_LONG_21f85655a3d4dbed_2d,BTC_LONG_225799ddff2477d1_12h,BTC_LONG_234317c3f71f1454_2d,BTC_LONG_25abe5371fffe146_3d,BTC_LONG_25b726f17bdbc7e5_3d,BTC_LONG_25e9a00db8b7a09a_3d,BTC_LONG_27cd54206caf7f3f_3d,BTC_LONG_290035753dfa1e36_2d,BTC_LONG_301412f1a92aaecd_3d,BTC_LONG_32790d4266a3dbf2_2d,BTC_LONG_3327ddfbab14e535_1d,BTC_LONG_3872f77e98ff3b88_1d,BTC_LONG_39c4aa3f69b92e78_1d,BTC_LONG_3bf312a1be80dfa7_1d,BTC_LONG_3c323377de3e4078_3d,BTC_LONG_3cd945806cc1e41e_2d,BTC_LONG_3d382c6b95774870_12h,BTC_LONG_3ebd17aa694e737f_3d,BTC_LONG_3fc88102a54ee0ad_12h,BTC_LONG_4a5320eb6a3bcada_1d,BTC_LONG_4a707af33475c4b3_12h,BTC_LONG_53f081fb7aa13377_3d,BTC_LONG_546aae11ff7d6499_2d,BTC_LONG_54c24918a2d046b4_2d,BTC_LONG_5740defe528d6e16_2d,BTC_LONG_5b55989455e686eb_2d,BTC_LONG_5d47cc6741d7c67e_2d,BTC_LONG_5fcd25c8e6a72764_2d,BTC_LONG_618010b07f5aeded_2d,BTC_LONG_6360988c96987bed_2d,BTC_LONG_665a553ed9e4f0c9_3d,BTC_LONG_66839828a010ad14_1d,BTC_LONG_68a3d0b0c63c3b13_2d,BTC_LONG_69d7c8d06b8ae442_3d,BTC_LONG_6acdbb3b70568efb_1d,BTC_LONG_6d14459a98f6eceb_2d,BTC_LONG_6e133e86c2c01d4b_3d,BTC_LONG_6e2a45b1c1f2f36d_2d,BTC_LONG_6e5a22a16dafcf43_12h,BTC_LONG_6e6fadb75ad48781_2d,BTC_LONG_721f882d099afd18_3d,BTC_LONG_724dd62221db474d_1d,BTC_LONG_7633d7a44ab2b4b5_3d,BTC_LONG_774a2fa3bbfb3bcf_3d,BTC_LONG_7959fffc20283c3d_3d,BTC_LONG_7e8a41a51ae079da_3d,BTC_LONG_7f23a3dead14afdf_1d,BTC_LONG_7fefaf095239c223_12h,BTC_LONG_81c364516a41a911_2d,BTC_LONG_82eb18af626016be_12h,BTC_LONG_845287272ef90cce_1d,BTC_LONG_8a7646dc5ccbd0f9_1d,BTC_LONG_8a84f7adec6f2c5d_12h,BTC_LONG_8c198db3ea178cb2_2d,BTC_LONG_8d4a1327987b861e_12h,BTC_LONG_8d967f7e7ca4eab1_2d,BTC_LONG_8f4cb2e57d3d016e_3d,BTC_LONG_9044a6d8eaac417b_1d,BTC_LONG_94dd72fe1d374b6a_12h,BTC_LONG_978f94cff6100d1d_2d,BTC_LONG_986eab606b120088_2d,BTC_LONG_9bf33e9f6e490f1f_2d,BTC_LONG_9d731ebe50ebbe65_3d,BTC_LONG_a1079e0a77d7f501_3d,BTC_LONG_a18389afb4e8507e_2d,BTC_LONG_a5c815ef1d70fee7_12h,BTC_LONG_a67a467959c6c593_2d,BTC_LONG_a7a53d44b1d1b10b_2d,BTC_LONG_a7dad690be812564_3d,BTC_LONG_a800262f87cb7ffd_3d,BTC_LONG_a864e0a32e9d3bfb_2d,BTC_LONG_a92d11c420091618_3d,BTC_LONG_aad29e2812bcd407_2d,BTC_LONG_ac1d6d98aba0a2cd_2d,BTC_LONG_ac6867f81c702dfd_1d,BTC_LONG_ac861e14bae89319_1d,BTC_LONG_ad3c541b70ce7c4c_3d,BTC_LONG_b16e26d3230fb605_1d,BTC_LONG_b69cfade287b0e6b_12h,BTC_LONG_b7542b0106e09467_1d,BTC_LONG_bc16b6bea9830967_2d,BTC_LONG_bc8cc20c800b4673_3d,BTC_LONG_c1626e74d2f236cc_2d,BTC_LONG_c5f939c61dde6693_1d
BTC_LONG_3327ddfbab14e535_1d,0.148290441701397,0.03231137873350798,0.09229579683805399,0.03377050105922194,0.044197382024340905,0.04240499480558239,0.05345931540775833,0.13390459497439305,0.208093968591231,0.22405020886883203,0.2766789405588487,-0.0246713062264565,0.1654075543953636,0.002468786703227115,0.015226627341601405,0.1417955585833862,0.06351980050755,0.019158721148319357,0.15516749477459224,0.0259761557875946,0.18974387857731637,0.03198187275808427,-0.0724206570085282,0.11389623605484943,0.004483978718755055,0.11100615574928005,1.0,0.20088649580041038,0.11764957461273162,0.14471117126939315,0.13206105154372616,0.007232225108810227,0.04747799605576623,-0.014873907947354988,0.20219864873898505,0.2638246178106536,0.28906140965059907,-0.03643164318822117,0.05099170171601809,0.13750370610339654,-0.03177649565065137,-0.02338494799400177,-0.015301305036451045,0.03480880611425345,0.016822566344134236,0.08334574366353675,-0.02605825341253986,0.35494414923245243,-0.0024906058331116082,0.06752440110147491,0.2738305261481761,0.0019725109403717425,-0.03259797896429834,0.05294818747713942,0.13059707147752947,0.06512978079181399,0.05164513033995675,0.28854430814165355,-0.039173344449404186,0.006463676361560776,0.014386486287615796,0.052882278462262296,0.24709667185728657,0.23566455772215722,0.07220112863793485,0.15841961765875456,0.06627769788103546,0.39538024553464524,0.014734342379252075,0.025304820473197497,0.24491959318229004,0.02909945213578429,0.021526570133745777,0.3297899708583139,0.0667563678385719,0.07363701701271401,0.01206047060070541,-0.01923547024872069,0.019733325284736803,0.14473512401936492,0.09191962145433143,0.14373164254208537,0.08910446073144487,0.13755030289815653,0.062013733738708304,-0.03408936187095221,0.07808035057447887,-0.0026181437308945136,0.07856848996260646,0.044559965856311314,0.150046851163174,0.26386239393356636,0.02260381518285846,0.3088070631512461,-0.015081761972278514,0.3395892817601439,-0.004036630569142277,0.02460482507460035,0.022909457357743794,0.3018945314602107
BTC_LONG_3872f77e98ff3b88_1d,-0.02156438246352479,0.03492865142568037,0.017167504229716832,0.035821513240862704,0.04470823358594706,0.011401153034354692,0.04160261876598394,0.09539166588594852,0.05854273329673352,0.12702018743035925,0.15259030525554595,0.07485442770833926,0.0803013975867148,-0.04412639718373401,0.07620190986098768,0.022567623419954847,-0.01906661092336571,0.01945626499103372,-0.07472151809041566,-0.038789738414087685,0.007424332093409648,0.018482968383907183,0.0409089227649907,0.00036671149347278063,0.03792738383937286,0.04577827269162076,0.20088649580041038,1.0,0.002730056578500669,0.013836813199528168,-0.03636187989058647,0.0053635278709405826,0.08920025104573301,-0.009023435257008256,0.10607954294824075,-0.03886999711179145,0.1423888353313883,0.07219576108472642,0.021644839376100344,-0.0008541496996580658,-0.036100659795824996,0.04990728276285826,-0.006941341921780294,0.11045243622342396,0.13381428792629482,-0.015196354584163584,-0.09235633560852377,0.08721834697919632,-0.025475428959083335,0.057065064935176345,0.20424355349739395,0.09180807860609232,0.14076683273903437,0.027208573427833446,0.06234310442777738,0.04930218968803446,0.04774664747018542,0.08462707043484176,0.10615348270166057,0.0950745876761884,0.0561471991254214,0.03335551739275736,0.12100049308165453,-0.015640336136641217,0.08075040355744123,0.1101503294617402,0.14801461128928411,0.11894241252438789,0.09545999007656396,0.06126990543349079,-0.017798479285924648,0.07366226463511319,0.06162920220851194,0.044948215793272704,0.015026099420097366,-0.0032421811350683716,0.045995960020661156,0.08131813264680604,0.10181026395787032,-0.02941262858035302,-0.04680078779903988,0.20796654854965402,0.10210834240709578,0.021022877390762577,0.019750108923004488,0.005148442998125279,0.01164265480474122,-0.05585873496744369,0.03174857223458255,0.02265919344077891,0.1713672279247242,-0.008383595418222511,0.039726379150545985,0.07745743619777641,0.007397347332169944,0.05582857257466136,0.015163971669159714,0.05822856762123146,0.0751750151765335,0.13231318086669042
BTC_LONG_39c4aa3f69b92e78_1d,0.14937132718354612,0.04480889946289164,0.01001600686795161,0.04749337164029246,0.051156402382431576,-0.005518210385539285,-0.019250790622178056,0.014454523452094508,0.045456927055643644,0.16397686194675434,0.1316899429162363,-0.007083228507333199,-0.00158652564923478,-0.06287377490666349,0.04148742408666246,0.0638668255000855,-0.0025837364130768545,-0.0008989088899658482,0.010731469908432333,0.07230046379928272,-0.07163036761744354,0.031995408185246266,0.001247177285802026,-0.013038144604586011,0.0115082566280353,0.01425719521463801,0.11764957461273162,0.002730056578500669,1.0,0.009095564438746153,-0.011922841693992511,0.04847836077663955,0.17071860493907107,-0.014953928943734096,0.0929164538631068,0.06960759589028023,-0.05910779823658482,0.027923041663537634,0.011013454787193481,0.012970693595669526,-0.004830854110872441,-0.0741151375233501,-0.043440687523910206,0.028440519609813933,0.0016259683875898974,0.05311745494175491,-0.1022419863127704,0.07336245662830526,-0.04741546087226504,0.059620900660051206,0.013876322405540802,-0.02976345925432245,-0.0007905463718361014,-0.016402559256292033,0.019073551883938424,0.011112495784010518,0.0011874246484478372,0.12451384090804607,-0.0011819053890210166,-4.425308289823783e-06,-0.0624896119428744,-0.0011184643090559386,0.05034421108261876,0.06447334420790768,-0.04013505932021115,-0.0009941422450233982,0.01815465917843432,0.16447759268188827,0.037024033793315154,0.003718043996442267,0.14531365128822013,0.035447347287444364,0.0018170057133023013,0.11221742998056895,-0.10987587210073098,0.021275507570663533,-0.011304989402120762,-0.008212885755682667,-0.028341367475060653,0.03151407465130833,-0.09741776327405736,0.08794522392957899,0.002484206473082103,0.1015002321252059,-0.05360852040738653,0.01580317814279234,0.018447053340735552,-0.016161329101712103,-0.000505703731933053,0.013580541962962553,0.15624870003661934,0.1080713270292703,-0.0028758157364260554,0.09959483486991264,0.09254259390815125,0.2068174618742663,0.009975678427059799,-0.01809360918998777,-0.053612597652475225,0.0732743328931581
BTC_LONG_3bf312a1be80dfa7_1d,0.0750061379992774,0.04777523750683286,0.09577759678293639,0.08027791022807411,0.012310512489175718,0.05877500297270801,0.14873390087127228,0.048433780162483814,0.2199047567397675,0.10175271888772446,0.07362035511085718,0.02756782836442819,0.12511292168297952,-0.026724605562523204,0.08632061278512511,0.040820278808245784,0.0811228740413901,0.10575526433461716,0.05568867565373392,-0.011596065805144478,0.11778180989659891,-0.08243159807359862,-0.06007843608842506,0.1832849181870707,-0.01935328260663626,0.07712450989652274,0.14471117126939315,0.013836813199528168,0.009095564438746153,1.0,0.09897894604244974,0.08455624140605325,-0.05657422544553153,-0.0044157947048830545,0.15571103729424063,0.05931251956697071,0.27928324189157683,-0.08366161911914245,0.027377928452195666,0.10570305675844771,0.05867934851437252,0.019797766975369044,0.02260293573849459,0.08747817551158694,0.04165239202987494,-0.012374656304868592,0.01877855694776956,0.20045531877508976,0.061769513185381764,0.06614972307771375,0.1654479403565362,0.07631900415590198,0.0826321224767876,0.0975629110474325,0.2625370783155083,0.15956392492068874,0.0040590046453884985,0.28968380951084105,0.009903476226259223,0.001277806395928759,0.05565521410988284,0.06333876903981556,0.0013105765606523127,0.061958701604120946,0.08583648728521903,-6.49789954701125e-05,0.013394655686108328,0.30742528675510467,-0.01579757018494512,0.10169179017520734,0.07087633950041976,0.07478031939762161,0.0007852088585888756,0.13730501287665245,0.15956094178765137,0.09845028948563235,0.07816257609172365,0.06393638835971746,0.030004691376063562,-0.016293681809003657,0.07794745366498221,0.04255043716124576,0.20261191037745924,0.135999001395797,0.0778404744050921,-0.009019494102791712,0.15927801944082148,0.005897756136023249,0.15904105062872181,0.12472263695664382,-0.028549646015057585,0.057627414062391906,0.060872580372721904,0.11945394443683229,0.04964920830702627,0.1382425211584146,0.03459848789197401,-0.042162369368435,0.0448572475587353,0.11775176680576217
BTC_LONG_3c323377de3e4078_3d,-0.030182054808671865,0.08254060626576928,0.007930211053402829,-0.02048074745578158,-0.04020380487888021,0.036807181223532465,-0.03293164531054606,-0.021884859862630338,0.1035879572546853,0.0278126314339427,0.11658958475376834,0.048827261504439994,0.019285401824361833,0.03564499430937306,-0.014474915415258879,-0.011034633868419984,0.10034507688193596,0.012260843104956152,0.06643414296606363,-0.02169283047203627,0.1977785831969279,0.04470944283024765,-0.01910025742104299,0.0633595574299522,0.1612450461871019,-0.022133738723543867,0.13206105154372616,-0.03636187989058647,-0.011922841693992511,0.09897894604244974,1.0,0.09285512441094923,-0.07980761072172589,0.1593226924717404,0.09104259675743398,0.0014576544530636544,0.05275311400429757,-0.01884234916360801,0.11704685062305674,-0.002307967965034273,-0.021875258561360487,0.0025278639244926794,0.009331652646729945,0.04891826477242593,-0.003408232688929012,0.02224852905484125,0.15441056532750938,0.1099293053935667,0.013224070542363594,0.03681071798236144,0.11801897905026114,0.15465837520310602,0.04959671797025058,0.004243239453975274,0.08637257648134536,0.08462963446022971,0.1537879978385132,0.15319784586137422,-0.04454345468097911,0.11479365767303136,0.22632444169504262,0.03092911031238859,0.013430367500603235,-0.041023721445911016,-0.029401425289633035,-0.025810774521485485,0.050669447054949954,0.1525890154881313,0.005177469014364674,0.049573869254988454,0.05104330363106495,0.006738859404371971,0.07138266410904516,0.1729256551315998,0.15152300172493008,0.016327589776638715,0.007508928759897566,-0.0066584614007913785,0.1347022254256014,0.14956013088371262,0.04904720059612607,-0.024345580011440406,0.0700103874930472,0.050277637966224656,0.3070501619369053,0.08904196425802068,0.06459338817793689,0.17575049414416263,0.07212122277062101,0.0868063805301166,0.008183988853878664,-0.02994695106791969,-0.00870674227038263,0.016023213817286972,-0.07762175667610707,0.09604878598530871,0.049043724598459314,0.0849182324923164,-0.02787077933043663,0.09141319010034393
BTC_LONG_3cd945806cc1e41e_2d,-0.023366280500634933,0.04078555577934908,0.09415197681284555,-0.01416490975063904,-0.020170778836007014,0.18444835951677777,0.09237667906806864,0.16356249517173344,0.11409543821442751,-0.033869928098783815,0.01971820352339953,0.1480108235279717,0.06514417808770864,-0.01130699203538926,0.017425715597968867,-0.011831940359628852,0.11578999191447176,0.09133000655874034,0.06430287539673878,-0.04939502745520803,0.08238260150447904,0.004046113528986286,0.06919783104622032,0.18333256122716055,0.06168329337228893,0.18756160834681232,0.007232225108810227,0.0053635278709405826,0.04847836077663955,0.08455624140605325,0.09285512441094923,1.0,0.006799404429377048,0.02789932635532964,0.07203740913549134,0.04012254208147411,0.019137495266070444,0.07442321925411226,0.2872108208213427,0.09878011573032382,0.018756938716660742,0.15453890417632987,0.12719881182543927,0.30119284222800974,0.14293359964235477,0.16139996280852636,0.1066862275070409,0.011731691424228391,0.07812605995293943,0.019896307214724403,-0.06115098392958357,0.2990290319142609,0.1787182397057127,0.02741223741526354,0.09734707704797137,0.18717676244949227,0.0193171656607909,0.07662367823963823,0.1381615228691734,0.13109327815452884,0.06483273406049612,0.10095385874109038,-0.0753000952949074,-0.0041346813378537505,0.1376075166069497,-0.08684944510486846,0.02643046685838536,0.040994085638603156,-0.11347870360880502,0.17832381568845124,0.020140975370111617,0.36441753109071656,0.0689741701190948,-0.0068758449000912054,-0.017457830598162527,0.10148989135003597,0.12040411912020045,0.06885551710727536,0.106365789539497,0.031362487189499064,0.04783902457849586,-0.015042852815022989,0.1698322040718277,0.05820523257221731,0.11177459220051568,-0.03578626746424917,0.19631159839447598,-0.06479549110839772,0.19084256605054245,0.18504338501759052,-0.006537590996385549,0.05175476717227655,0.12181840353586522,0.016474731096816405,-0.0026966265018159062,0.012615748212721682,0.23461888044138196,0.09387362699753968,0.0380294615517413,0.03970046216623145
BTC_LONG_3d382c6b95774870_12h,0.40739061875322574,0.015584447952368241,0.0759863953734581,-0.00889194951896176,0.17288201373691753,0.009679959813064952,0.0401476577508975,-0.08009497057147093,-0.07302021022078373,0.06927340730555555,0.2093703817542876,-0.02091008418569403,-0.0022948943924690148,-0.023840130922955713,0.07680004536230325,0.20336649027217255,-0.03171529010038452,0.19003138812798692,-0.003927171266302143,0.07712277841317672,0.00827225723284308,-0.04420805762254435,-0.037030656659465123,-0.02035239460737584,-0.029342574092691222,-0.06562364783755982,0.04747799605576623,0.08920025104573301,0.17071860493907107,-0.05657422544553153,-0.07980761072172589,0.006799404429377048,1.0,-0.016826955581631057,0.1085796209597215,0.23964148511263425,-0.096963356378615,0.10038147784213805,0.015031098085696531,0.010144269247047902,0.04020421859954132,-0.1325561985445578,-0.009865857313616883,0.10340772227289532,0.09134880704853104,0.03978257420635501,-0.050358750666188765,0.14327755554352045,0.09967450557590124,0.007014342300678734,0.05581713361867303,0.022838998074092846,-0.01938955066535136,-0.009313435735050859,0.037315247369900204,0.10265919672839038,-0.004522385607967269,-0.03168958326887959,0.0005164952333465742,0.03248416394554557,0.01755108490793395,0.033819290037804,0.1404823403932822,0.07134593653927314,-0.01821757008712154,0.06319685400782638,0.07594221022360652,0.09704292582458479,0.2818479984084266,0.013610400796531467,0.21721653097933322,0.0673968943407624,-0.010413807048490115,0.0011676605063435485,-0.17968856807047937,0.023397077383818566,0.024329868891193818,-0.06973840432537036,-0.09134786076595042,0.07107951284536983,-0.06744911280703131,0.2668904284964958,0.09268382177373037,0.050604460222089094,0.03144327456827576,-0.02191866775997581,0.06994532540378827,0.07928578860578078,0.054388336658134945,0.13443246588267146,0.2141527957244006,0.19304181408294505,0.06665267535027561,0.14043174272957676,0.2190395404166107,0.18116334629466674,0.03020981081431095,-0.08341035404879366,-0.05669990967728583,0.09579118720048374
BTC_LONG_3ebd17aa694e737f_3d,-0.010651714196825368,0.1297445825873766,0.051249537181688454,0.06631345820215646,-0.04230755277876968,0.036920756730020335,-0.00869891347820136,0.015012913043246152,0.015520222347455719,-0.05452196457199493,-0.02840477139167318,0.15744410987664495,0.015146609761089712,0.08658000013005357,0.012886371580975458,-0.03420556072623985,0.01898871397526892,-0.04722931878113393,-0.008530900320009317,0.03770482697820339,0.14668626593389827,0.1702549388940669,0.11520703161456415,-0.0038578022319797393,0.12218979722464737,0.007441354454337383,-0.014873907947354988,-0.009023435257008256,-0.014953928943734096,-0.0044157947048830545,0.1593226924717404,0.02789932635532964,-0.016826955581631057,1.0,0.0029470771297528263,-0.05059341199810753,-0.0076072499513284994,0.08856389683790357,0.024405563680352217,0.034619119742188766,0.01685347223062007,0.005439864670906234,0.0355107703729254,0.057100469428638556,-0.03746177522893897,0.04944563615433081,0.1708860705650427,-0.01923002245890982,-0.00535207672198159,0.07005230919158734,-0.023637076836210254,0.08268083938118845,0.10328453969940102,0.03410889397664258,-0.007950384559641673,0.023535532818703353,0.24147713309944466,0.02942043769910927,-0.004859108272112236,0.2128792756195929,0.16126948434055535,0.10824433681103926,0.014540628371765287,-0.07649692111179587,0.049240987080812176,-0.03826820352672839,-0.05679344570190383,-0.05477534708412455,-0.06256735163654246,0.054202865025339254,-0.010501729807891986,0.007883475702096293,0.08547596771379495,0.011749533851905098,-0.02299855503256956,0.05556562271821097,0.044190504740525376,-0.009122868618844525,0.13906435645001616,0.13932470771226238,0.02844965790494354,-0.13297686616269916,0.05442562479830386,0.028935609476997366,0.06643952536467874,0.5121259451121287,-0.014319570261361035,0.12510001050440744,0.004246231469952454,-0.0018648952796246007,-0.09930620375159092,0.011187359854077953,0.08221705132138095,-0.013066541138585188,-0.05493615684411875,-0.011912323335792917,0.0325458689252309,0.2873662375920242,0.012754438986304054,0.00836029991966924
BTC_LONG_3fc88102a54ee0ad_12h,0.03688455723654189,0.017280657147605592,0.035315052980975474,-0.00947899147310113,0.02659939004137475,0.011194592030492785,0.022997896420465083,0.02931501068838245,0.16595250905785353,0.14866394300196623,0.21315513310153172,0.0829934680939512,0.06052461161898916,-0.04995281416887626,0.016565634216117196,0.09235864191296254,0.034358145749502,9.450157544528379e-05,0.03868958467965458,-0.012605854482880523,0.18266294055363294,-0.053168212141760755,-0.0571574957675416,0.16368673391299005,0.01832640185452961,0.159379770351922,0.20219864873898505,0.10607954294824075,0.0929164538631068,0.15571103729424063,0.09104259675743398,0.07203740913549134,0.1085796209597215,0.0029470771297528263,1.0,0.02878900903371011,0.1415121437008763,-0.07536664672687035,0.06343085873222401,0.07252652149159461,-0.023128780560257356,0.026517960704033547,0.07921489088261108,0.16518921313722712,0.16880798907340872,0.05471818508159592,0.07857462592777488,0.21966352269398962,0.027435832009075047,0.07607608920555486,0.1836043367172667,0.045859984344008224,0.06679338031700617,0.08838408939231465,0.218661714577424,0.10793039559525835,0.04621240259925436,0.23098923770534566,0.03309702136219158,0.043256634749369,0.12050978446570786,0.15425237839247508,-0.001349003795800946,0.14796223410605827,0.11567231465458132,-0.047590986407157455,0.04525442816044809,0.26040665588746736,0.13019216372757136,0.09585781261513257,0.0421521438763032,0.02569166760794546,-0.005735049885369577,0.11456236411147704,0.11301083167573,0.08224854964486347,0.07143987561323514,0.004219900958033222,0.050144035447825766,0.08198954438254749,0.12626064752377994,0.1561860822176327,0.10391612998633747,0.11292950427609302,0.1651880008570878,0.04647425570367791,0.027892808032601503,-0.05893810065669284,0.07881248301219962,0.09654353168155863,0.04850187678502739,0.1083268233329753,0.06963281178932318,0.15230721913914883,0.0364287033492949,0.23854033310076858,-0.005461058735153807,0.061699621248408894,0.06976248255588206,0.16860010646017595
BTC_LONG_4a5320eb6a3bcada_1d,0.2013287361786561,-0.0014248821472001765,0.12362605452067864,0.02747127331442987,0.2638600725649205,-0.0597731022450156,0.10275922966970484,-0.005430860314823571,0.058125067726150635,0.11890358941472036,0.24351325439764493,-0.017975730490023205,0.0366078800068578,0.13024217545858105,0.11778254568622712,0.4228553333067106,-0.005124807446361577,0.13995019323794267,0.036056793352207274,-0.003124360965147978,-0.006308773641914268,0.0017648185913914055,-0.02149404418942661,0.0011562666046627996,-0.008311324130159763,0.01899171410683245,0.2638246178106536,-0.03886999711179145,0.06960759589028023,0.05931251956697071,0.0014576544530636544,0.04012254208147411,0.23964148511263425,-0.05059341199810753,0.02878900903371011,1.0,-0.050717674607123384,-0.032544760309668214,-0.07231332942141006,0.011916892597899966,0.12277173177868539,-0.004447830009401645,0.10015090656884752,0.04760365443913033,0.039415772040372075,0.11240723010575898,-0.05896158314932606,0.3177849069764216,0.028077746448946346,0.03873685627608959,0.12823131485002734,0.0025727171998200476,-0.015829870061380598,-0.07314919178517514,0.04539032658335601,0.06699424133924706,0.010443122527231802,-0.003140233519076793,0.043240809858706555,0.042208005700326304,-0.011072563029708793,-0.009799961669415113,0.33584663856850366,0.07703678810825867,-0.08079225811526672,0.01598745549748711,0.2335522694589414,0.26045260505634044,0.08697772584918162,0.09001060990785732,0.2112676564851573,0.06894263402985018,0.016956647444526907,0.2395520789121704,-0.03577039560115178,-0.04884243982937826,0.12437484688118136,0.11178079612730757,-0.000992377204306893,0.04529861884440729,-0.007314964057626403,0.0922806737940159,0.11293486289195313,0.0322268657981276,0.02566559088820157,-0.06465478009406123,0.006404831845520348,-0.018786117852890236,0.09643069567790584,0.09332837729314879,0.20213225441758023,0.2979967743161127,0.01524137288928873,0.26189440752227877,0.07112081477302679,0.274903441743126,-0.013796580491332448,-0.016582165524312777,-0.10175913162865398,0.09315289756394891
BTC_LONG_4a707af33475c4b3_12h,-0.07856735696459084,0.09061377673717164,0.07927437922628311,0.0322393181150981,-0.06734124223866039,-0.04190989556628033,0.10915826809494132,0.05406049998023138,0.1773521620929494,0.17460860878908457,0.042298960594587716,-0.023373960632485227,0.09234588270147158,0.0014523523769953558,0.013967702034087792,-0.08174387050539846,0.053208651611455965,0.09100896563885785,0.09141884332503183,0.023153802793798556,0.04138929544359788,-0.053314925963889315,-0.018649988475538375,0.1701365391501131,0.02760038295413101,0.06964274016902942,0.28906140965059907,0.1423888353313883,-0.05910779823658482,0.27928324189157683,0.05275311400429757,0.019137495266070444,-0.096963356378615,-0.0076072499513284994,0.1415121437008763,-0.050717674607123384,1.0,-0.032040439799467114,0.01479436699381605,0.06665880031215903,0.09177770649368443,0.020521339916761017,0.010591473324506166,0.07351147435648898,0.039437756906280125,0.02069580129954636,-0.03278174795543137,0.16329208624325545,-0.010011151397620571,0.09964723319073081,0.11285263659482318,0.02531927734498871,0.08176348045732358,0.09663864424367836,0.23278136851426962,0.07559293583400753,0.07416679886261981,0.20049245689709638,0.0027758221866998646,-0.10871606692585925,0.03389342798635179,0.02424655017069147,-0.07876525871964687,0.02290782256758415,0.1661940007434421,0.20846439302712838,-0.06886585772190097,0.11575564976668663,-0.10652927382577071,0.04198584119343642,0.0144651603207537,-0.01451540180744514,0.08880695108544985,0.020102291159714042,0.3664634771510297,0.04163238610119022,0.0594099706224155,0.042328865637866496,0.03309665424560019,-0.13820966082269298,0.05258966286382879,-0.0922348765366979,0.09627590875631817,0.04982147076642316,0.020468794151183113,0.018614476147995607,0.07763920493140528,0.02144172328516431,0.11534220031202204,0.018750374954847274,-0.1361278845862554,0.02186927689038484,0.09201892034418284,0.15908894582475933,-0.12888714350918393,0.07089825527217064,0.013752835038518088,-0.038142152708850546,0.03749424699362394,0.13385644642707412
BTC_LONG_53f081fb7aa13377_3d,-0.0017291474558321623,0.13318835863007,0.038342272555399584,0.0004902822757001198,-0.01132068423846133,0.03550479372045471,0.035226631941713354,0.015888628726571524,0.04854947899080783,-0.05345274699627785,-0.015142834248864983,0.0833118271357102,0.06641460329416227,-0.10921263052440315,0.06992846118584335,-0.0015308009488473346,0.013344455934124899,-0.013004202849061623,0.06384314599819886,-0.041650652700326335,0.03241449332832834,0.24785295554847264,0.03699476284542441,-0.005094518988825818,0.07096787629748241,-0.044267956777499506,-0.03643164318822117,0.07219576108472642,0.027923041663537634,-0.08366161911914245,-0.01884234916360801,0.07442321925411226,0.10038147784213805,0.08856389683790357,-0.07536664672687035,-0.032544760309668214,-0.032040439799467114,1.0,0.046189544031851514,-0.0761483707325422,-0.08524426367330824,-0.019541696398700983,-0.04452857964533356,0.09010766017343506,0.020487747213936064,0.0036306637058903194,0.08674664262562977,-0.033381824654195716,0.08828574095975315,0.04969678902480384,-0.011242720829694318,0.024293878943654482,0.1238179550497893,0.08197959023504789,-0.11711743208290065,0.06269240606686673,0.2710416141091272,-0.03202700476663893,-0.05350514326949369,0.0982945169671442,-0.0816851206504982,0.1269161912335792,0.06306127213220643,-0.008576249614893132,-0.08533521811730678,0.00976682088117852,-0.024055699205276893,-0.014943866281534764,-0.02206449567632906,-0.043011732663747644,-0.045089284677319666,0.028914885025998115,0.15261814371530508,0.0018809285312054648,-0.10645106569655893,0.08163516772384975,-0.048683923482168504,0.034230526452966384,-0.019503308939048704,0.1566247468562877,0.024254619361964325,0.0490751729731784,0.06491099435513732,0.03981885077348415,0.028585248061330552,0.22451420746212172,0.07323778143268689,0.13847025679367678,0.007022669070798913,0.02118048604664923,-0.01217675620392836,0.007392917924840892,0.07740346831809813,-0.006706590609784728,-0.027165467069055378,-0.00988483850522128,0.11382027640988357,0.07772669660995035,0.018748509749931017,-0.017102295953668068
