factor_id,candidate_index,horizon,cost_bp,q,positive_validation_blocks,worst_validation_block_bp,validation_rank_ic,validation_trades,validation_trades_per_year,validation_cagr,validation_sharpe,validation_max_drawdown,validation_calmar,validation_mean_gross_bp,selection_rank_ic,selection_trades,selection_trades_per_year,selection_cagr,selection_sharpe,selection_max_drawdown,selection_calmar,selection_mean_gross_bp,frequency_retention,balanced_cagr
BTC_LONG_8ad00ef984b95247_1d,671999,1d,5.0,99,3,-331.341300117482,0.057931191888818845,35,26.150251081390145,0.2194688064082151,0.84238496371982,-0.14002130290598647,1.5673958308727602,96.0570923873075,0.03076748491711459,113,32.756547619047616,0.10715552447994026,0.5878320490601808,-0.2747642178902703,0.3899908266903001,42.80382624913933,1.2526284171075837,0.10715552447994026
BTC_LONG_397efc9578c811cd_1d,277932,1d,5.0,97,4,60.456767972632086,0.03905479347114604,73,54.541952255470875,0.5772952074619562,1.5493652527738304,-0.1843625261107683,3.1313044990233365,98.2744560908713,0.013957586573491523,308,89.28333333333333,0.0938641718361708,0.4570003120779959,-0.39774955467101947,0.235988125527397,19.619613985758278,1.6369662185016065,0.0938641718361708
BTC_LONG_9c3c0f20505d27cc_1d,756689,1d,5.0,97,4,28.075195859938507,0.04795195635841842,101,75.462153120583,0.6347074462089599,1.6299176797505757,-0.1484874985611374,4.274484063367995,77.38595124558182,0.01033376904564651,381,110.44464285714285,0.00044195341693797907,0.15454426517050757,-0.33815088690857054,0.001306971041768921,9.28753095678738,1.4635766180784744,0.00044195341693797907
BTC_LONG_94f51eac99fa4963_1d,721185,1d,5.0,95,3,-3.491174727307686,0.07296996663398712,129,96.3823539856951,0.9993275658663239,1.6473989162582303,-0.2153848693589987,4.6397296562214265,89.37391396515912,0.03531000871804113,417,120.88035714285714,-0.17914757680685067,-0.3672912897476035,-0.6348472450175066,-0.28219005156415305,-5.919002184989372,1.2541751902095895,-0.17914757680685067
BTC_LONG_02d97d1886377b5f_1d,13629,1d,5.0,99,3,-200.99058291614986,0.08072547122860221,39,29.13885120497759,0.6805321978076497,1.7430247175962739,-0.1545864095465218,4.402277016485384,201.486470444028,0.04728119504140714,81,23.48035714285714,0.033371135940005514,0.2610345034954253,-0.42922647436582717,0.07774715198849429,30.44314993802257,0.8058092948717948,0.033371135940005514
BTC_LONG_a1c80b161142a390_1d,783656,1d,5.0,95,4,25.689338038742616,0.07218131237977159,137,102.35955423287,1.1707237112858508,1.6722140995152328,-0.2169814556686821,5.395501231559056,95.56336569658293,0.03709883913176326,461,133.63511904761904,0.4831687561906157,1.2406299821609625,-0.6008648546141624,0.8041221790228957,39.70604463177809,1.3055461216995585,0.4831687561906157
BTC_LONG_749514cfbadcd79c_1d,564402,1d,5.0,99,3,-37.880210701692896,0.07226232747444579,42,31.380301297668176,0.7274597095086626,1.7918586284457312,-0.17099518746256792,4.254270078027247,196.77324616156366,0.033620614028139144,155,44.93154761904762,0.09745158949231958,0.5072050402706715,-0.3312057630625994,0.2942327711667891,32.0750006336005,1.4318392673427396,0.09745158949231958
BTC_LONG_5caebfeccc5225ce_1d,448462,1d,5.0,97,4,96.59462851843222,0.10499666791711804,43,32.12745132856504,1.0931395369426955,2.733287876077053,-0.06802789558157518,16.068989457888858,246.92477015494632,-0.0003501101241938044,245,71.02083333333333,-0.05543933012596147,-0.07999629701043307,-0.49616214732515407,-0.11173631528491018,2.00159740919354,2.210596558283089,-0.05543933012596147
BTC_LONG_37866cb05e8f6108_1d,268224,1d,5.0,97,3,-38.37186052417597,0.040937709128111094,60,44.82900185381168,0.21539231743388743,0.7622890813620641,-0.1389531754108111,1.5501071983212056,58.87354549461536,0.02367108000865798,311,90.1529761904762,-0.0028900916981665636,0.11344081928457435,-0.39667933430981916,-0.007285712786613961,8.144556175384665,2.011041345164609,-0.0028900916981665636
BTC_LONG_0556d8f7b5033209_1d,25667,1d,5.0,99,3,-84.0311884840124,0.02186048689009362,36,26.897401112287007,0.16570335729424768,0.8411807691437371,-0.13544614797588117,1.22338921977873,70.25344935686965,0.018833002818014838,94,27.248809523809523,0.10873942083625199,0.5821927862564874,-0.27916282779249235,0.3895196996538533,51.83802460658011,1.0130647719478738,0.10873942083625199
BTC_LONG_3c44602338f74b78_1d,291279,1d,5.0,99,2,-38.661194841070966,0.016276972202029873,22,16.43730067973095,0.02596049158374636,0.25992153643081173,-0.16019829916165673,0.16205222976524566,25.999798977895143,0.03318830598912775,60,17.392857142857142,-0.03543763561933322,-0.1908447363407278,-0.3022903848786953,-0.11723044262077281,-10.203002262580899,1.0581334175084174,-0.03543763561933322
BTC_LONG_5a4dd66de5275f44_1d,436995,1d,5.0,95,3,-9.237581479845588,0.08599064671325661,90,67.24350278071752,1.300756162449125,2.2590531138222225,-0.18287859138041263,7.112675970602668,141.1690456542336,0.025547933759751125,491,142.33154761904763,-0.13809270207421398,-0.22124604699870687,-0.6760023621997129,-0.2042784312540863,-0.7023692663100087,2.116658736282579,-0.13809270207421398
BTC_LONG_114b71bdd58e7799_1d,83691,1d,5.0,97,2,-101.56071491464903,0.049382189807924304,54,40.346101668430514,0.30612169879563234,0.9210255986942932,-0.31611600692053055,0.96838404919049,87.01039103201911,0.02591626338002145,113,32.756547619047616,0.1500983364037478,0.7764573190876315,-0.19883004158304873,0.7549077353134973,54.56683574017928,0.8118887888660263,0.1500983364037478
BTC_LONG_4cc8dce1c3ee6c28_1d,371376,1d,5.0,99,3,-45.27531470145242,0.05718918024121584,46,34.36890142125562,0.1722182555916203,0.7756928349263341,-0.21523659604759304,0.800134636739653,59.55631368074638,0.03338422839121333,135,39.13392857142857,0.05127518227538941,0.33219333166649107,-0.373557244691996,0.13726191367983406,24.142469537430607,1.1386435688405796,0.05127518227538941
BTC_LONG_83aea740c669eba3_1d,637216,1d,5.0,99,4,92.0384805547303,0.07208981949668954,45,33.62175139035876,0.8003542594223141,1.8477011598698805,-0.24296563361476764,3.2941047979291995,197.270224467627,0.03643084286204146,165,47.83035714285714,0.08688581930148453,0.4491811465435071,-0.3081124834476977,0.28199383007548107,29.500194235146168,1.4226015946502055,0.08688581930148453
BTC_LONG_8738e2a0ec5968ef_1d,654296,1d,5.0,99,3,-37.28704514964776,0.05417840962532649,31,23.1616509578027,0.4228990699187587,1.3759635354245037,-0.1426597494552363,2.9643895459907266,173.92028381457678,0.022025302986119953,144,41.74285714285714,-0.09195578147014938,-0.27688225786943255,-0.46541471393270517,-0.1975781571088132,-11.0665175645942,1.8022401433691757,-0.09195578147014938
BTC_LONG_8a7646dc5ccbd0f9_1d,670320,1d,5.0,99,4,186.9806315503969,0.07310466218238587,35,26.150251081390145,0.7500813245789624,1.9592848223933954,-0.13072835615609502,5.737709450605609,236.28396574124568,0.027265641638504198,152,44.06190476190476,0.5451220504221299,1.7880513068155437,-0.23533417432839576,2.316374372646118,111.34572684942587,1.6849514991181658,0.5451220504221299
BTC_LONG_4a5320eb6a3bcada_1d,359597,1d,5.0,99,3,-117.34630036201362,0.07625656851502859,49,36.610351513946206,0.51028058341795,1.394860747620452,-0.14233442134159968,3.5850820806956256,132.6599962114629,0.03483533593258253,102,29.567857142857143,0.1318351225415797,0.7179032944184868,-0.25171045540286263,0.5237570379449576,53.55670277533846,0.8076365268329554,0.1318351225415797
BTC_LONG_5ab4485f186d497e_1d,438885,1d,5.0,99,4,19.12879816859625,0.06565995819090795,31,23.1616509578027,0.9452184366721736,2.078728349087615,-0.09988905190829545,9.462683032970869,316.84224871271107,0.028417407217946517,80,23.19047619047619,0.09917006198892864,0.5733990274564028,-0.21438346524805751,0.46258260577223875,54.22993420014509,1.0012445240939865,0.09917006198892864
BTC_LONG_4f7dbb4e25c401ae_1d,384390,1d,5.0,99,4,123.00064133748461,0.0743972034115609,59,44.08185182291482,1.1283186002450645,2.7652025017982416,-0.06009157550073618,18.77665198229395,185.3494194301745,-0.011346607888645645,217,62.90416666666667,-0.03453525928607748,-0.01737019364958691,-0.33829586026080527,-0.10208596481036723,4.312673587243978,1.4269855749110691,-0.03453525928607748
BTC_LONG_3d6009aa7bd17e8f_1d,296650,1d,5.0,99,3,-226.62303898306868,0.06885781309788463,29,21.66735089600898,0.41095457773912347,1.4624313264783566,-0.14126345065596146,2.9091359147100144,178.0864164859234,0.007872486447308327,204,59.135714285714286,-0.06460426642038608,-0.18549032215424646,-0.394785377708025,-0.16364402044334592,-2.0175321976286265,2.7292544699872283,-0.06460426642038608
BTC_LONG_b699cd3e8c21896c_1d,885152,1d,5.0,97,4,28.134187015700093,0.051878010376448916,97,72.47355299699555,0.5550658766320555,1.6016969603478242,-0.28789946901001495,1.927985065553375,72.43467677207454,-0.020878687943625657,402,116.53214285714286,0.11810970312649549,0.510383399295621,-0.26285776519486914,0.4493293285018043,18.810237068123033,1.6079264509354714,0.11810970312649549
BTC_LONG_3bf312a1be80dfa7_1d,289683,1d,5.0,95,4,27.48651256192039,0.020299459402394193,140,104.60100432556058,0.5975340358801431,1.6312354406007938,-0.23936082047228124,2.4963736116092545,54.56889905122592,-0.010378421205129695,552,160.0142857142857,0.15494966966090606,0.5837132956643447,-0.3869557284146251,0.40043255153694657,17.7927353302887,1.529758597883598,0.15494966966090606
BTC_LONG_0162323f5501c525_1d,6528,1d,5.0,95,3,-12.382515605780519,0.06962796087956077,151,112.81965466542606,0.5326876863750578,1.127518060192129,-0.30544114617408724,1.7439945241413237,52.96964284658179,0.01418391352336543,555,160.88392857142856,0.11900807433221527,0.48360075132494534,-0.42954955558768915,0.27705318928661005,16.368722895764634,1.4260274865096882,0.11900807433221527
BTC_LONG_4e3f46e04d62e267_1d,378418,1d,5.0,95,3,-120.92374718556366,0.07937216846479037,96,71.72640296609869,0.5478537665262293,1.278125125038711,-0.22673172441956846,2.416308383525644,76.94741452591715,0.027921122102525668,304,88.12380952380953,-0.2500846137426769,-0.7846588430219684,-0.7413489512379379,-0.3373372462793322,-22.246504579936694,1.2286104681069958,-0.2500846137426769
BTC_LONG_baff2e90c1784c1e_1d,906395,1d,5.0,99,2,-269.836160837508,0.026957986073523944,27,20.173050834215257,-0.12202964026966734,-0.5323153075079285,-0.336416172144992,-0.3627341678956914,-48.83361658646446,0.012689694696616337,93,26.958928571428572,0.04910553007699758,0.33787513862403035,-0.27998101177341717,0.17538878713938527,30.445558546187552,1.3363833161865568,-0.12202964026966734
BTC_LONG_064b6e8f9f1f68b7_1d,30333,1d,5.0,99,2,-198.5123231695024,0.06532158284269837,24,17.931600741524672,0.4533675655369993,1.3417087905434755,-0.08828984804939488,5.134990891403019,237.53109985786153,0.02125138082282037,153,44.35178571428571,0.0419762188713968,0.32696169965615896,-0.1942445808392994,0.21609981956780647,17.503099123104914,2.4733868634259255,0.0419762188713968
BTC_LONG_b0a04f451dd77131_1d,856271,1d,5.0,95,3,-99.58921068543545,0.06427935783892554,114,85.1751035222422,0.8426410134047775,1.7199334559204356,-0.2599314341596083,3.2417818803991296,86.13063141059465,0.033145093657895815,428,124.06904761904762,0.08099312619581478,0.39844448999069726,-0.5946796298415824,0.13619623429406966,16.094570442844166,1.4566351256226986,0.08099312619581478
BTC_LONG_272646e4d2ccb318_1d,189068,1d,5.0,99,4,151.2688497959146,0.0688249243772386,32,23.90880098869956,0.8295945173962862,1.7622004620181304,-0.14329409329002762,5.789453691696731,286.11273748537377,0.026505051439644677,147,42.6125,-0.08267697771500859,-0.27707401116390834,-0.4569993387927709,-0.18091268563628923,-9.475825513627733,1.7822934751157407,-0.08267697771500859
BTC_LONG_b494b3674e36a18b_1d,875268,1d,5.0,97,4,57.818166183259414,0.057031151880030995,26,19.425900803318395,0.20949220271696323,0.9449757484156386,-0.19496975603007927,1.0744856380937537,116.11058449970017,0.03823044538328737,161,46.670833333333334,0.030605615630173277,0.24505632844463632,-0.32836604025076144,0.09320578829284801,17.745791927864747,2.4025054902659067,0.030605615630173277
BTC_LONG_8e42f37d1caee67c_1d,688696,1d,5.0,97,4,95.07590454202445,0.050647493466328686,41,30.633151266771314,0.6391282880209543,1.5079565069698497,-0.14977376750154892,4.267291253218589,188.07660484424616,0.03918122971531384,167,48.41011904761905,0.1020964833272966,0.5514958354945972,-0.24448800927929049,0.41759300845984165,30.06571657076514,1.5803179576934658,0.1020964833272966
BTC_LONG_286fccd727df237f_1d,195193,1d,5.0,99,4,5.7455560911355095,0.08149222981568513,35,26.150251081390145,0.9751105916898042,2.1964321992504505,-0.07202273994935682,13.538926627554833,284.5552414170314,0.027837311986483013,118,34.20595238095238,-0.04785866695441965,-0.1824870888525555,-0.34902437521162855,-0.13712127390931042,-4.577647924484429,1.3080544532627867,-0.04785866695441965
BTC_LONG_3fc88102a54ee0ad_1d,308435,1d,5.0,99,4,10.047193177451923,0.04221433770501549,50,37.35750154484307,0.6349290935687841,2.2139852638912596,-0.12461772830041573,5.0950141864098315,143.67795729700214,0.005131706452982502,192,55.65714285714286,0.01479977347474759,0.18149701877490038,-0.3461271848537323,0.04275819445098406,12.898960107366262,1.4898518518518518,0.01479977347474759
BTC_LONG_32f1ca2ce61c4335_1d,245948,1d,5.0,99,3,-161.51195499296722,0.06142018887953833,17,12.701550525246642,0.7963155630719287,2.59369306120063,-0.016151195499296778,49.30381550434457,486.78495281127124,0.045361692773529534,89,25.79940476190476,-0.06318815089929564,-0.2814236709302873,-0.40174933959026027,-0.1572825258748167,-14.179873530718853,2.0312012073347856,-0.06318815089929564
BTC_LONG_510b9be392244bfe_1d,391807,1d,5.0,99,2,-212.32746378869683,-0.016710572263072054,14,10.46010043255606,0.036755630572502085,0.3226329794086685,-0.1205394498009571,0.30492615183821953,49.499232419636385,0.053310769056342716,49,14.204166666666666,0.02036942379080431,0.21938672961143071,-0.19385974883903856,0.10507299175197533,25.320537945937016,1.3579378858024689,0.02036942379080431
BTC_LONG_85148b200b11ac48_1d,644098,1d,5.0,99,4,44.76453461172147,0.06785779459564613,49,36.610351513946206,0.8415043285407178,2.17574737585167,-0.09623751455600826,8.744036381477615,183.85297937908513,0.01267219232124565,136,39.423809523809524,0.08491078005291408,0.463563150889452,-0.38169941860111,0.2224545700491333,32.746120396841235,1.0768487024439404,0.08491078005291408
BTC_LONG_a70ab9df53d4b694_1d,809568,1d,5.0,99,4,116.06354372167476,0.022908548641750983,24,17.931600741524672,0.3414262880688914,2.039259587116118,-0.027949226434076158,12.215947689078753,174.79566434712416,0.01513480539016398,183,53.04821428571429,0.10179843958611401,0.5545849663964462,-0.3036376080712233,0.3352629479357362,27.820816424879546,2.9583646797839505,0.10179843958611401
BTC_LONG_5f3c27e21caaec62_1d,460779,1d,5.0,97,3,-9.975768288966014,0.13241760490978324,89,66.49635274982066,0.6387290340471048,1.4996405312299852,-0.1790560621569116,3.56720139130151,89.63323366822463,0.00804743652265104,406,117.69166666666666,-0.16539248729853628,-0.4348292899669484,-0.6034485244361012,-0.27407886605255855,-6.349715789496026,1.7698965702593978,-0.16539248729853628
BTC_LONG_110acf71418c051c_1d,82482,1d,5.0,95,4,8.78116805587198,0.08035862055238513,129,96.3823539856951,0.7987137613197421,1.5968179041233974,-0.16253645612737777,4.914059161556963,75.10525281153515,0.00599209461793014,391,113.34345238095239,0.2601030637256787,0.9134624146215166,-0.3608693732558529,0.7207679093932644,29.418543740731057,1.1759772167193034,0.2601030637256787
BTC_LONG_ba4ac39aaafb9647_1d,903056,1d,5.0,99,4,4.605078496262848,0.053654905857350006,23,17.18445071062781,0.725966591279781,1.9635141613251845,-0.07468630276257449,9.72021059320083,345.7302744421244,-0.0022062195381429483,56,16.233333333333334,0.009298611399519485,0.13736721701375407,-0.23835378363162918,0.039011805299849135,15.05201989248302,0.9446524422973699,0.009298611399519485
BTC_LONG_55a0720c34cf5981_1d,414253,1d,5.0,97,4,51.58532085470312,0.028284907264412906,76,56.78340234816146,0.8279067935237574,2.267305516885355,-0.11374758115440986,7.278456254818219,118.12474250543833,0.006042521104375183,233,67.5422619047619,0.22617142764442133,0.86988059329544,-0.21349532378125236,1.0593741522702245,40.80642002138166,1.1894719074886289,0.22617142764442133
BTC_LONG_83ad40e065e4118c_1d,637184,1d,5.0,99,3,69.71689985725821,0.010410070383993006,66,49.311902039192844,0.6325033024354583,2.3540689048365193,-0.09123136922212871,6.932958562700612,109.14970575035596,0.0057563635309655185,203,58.84583333333333,0.06986717186981162,0.4164881276890894,-0.2593645466965817,0.26937826607252496,20.499803529708338,1.1933393541900486,0.06986717186981162
BTC_LONG_35652d2286210bb6_1d,257942,1d,5.0,99,4,45.783497631592326,0.01633386013454855,34,25.403101050493284,0.33068406473276446,1.4388914654465828,-0.12230803215507857,2.7036986770703555,126.24692811818164,0.0015287916958779371,206,59.71547619047619,-0.06655955658452684,-0.24846680563609821,-0.4694458126523092,-0.14178325760000668,-3.260017467843148,2.35071600399419,-0.06655955658452684
BTC_LONG_8ab224327a051b5d_1d,671446,1d,5.0,99,3,-18.63796909631544,0.05380871748636647,27,20.173050834215257,0.2159466125425904,0.9018785208045953,-0.22863679351933008,0.9444963307024913,117.28022211615064,0.013369309679097508,71,20.58154761904762,-0.024014984092196268,-0.010468372013524192,-0.4609252465585494,-0.05210168952883718,3.9384623254006517,1.020249628486511,-0.024014984092196268
BTC_LONG_54879ac8d9d107ae_1d,408850,1d,5.0,99,4,98.56271178924986,0.06729035231010388,25,18.678750772421534,0.5428428728456474,1.6521447573065087,-0.11371566786632314,4.773685834425021,258.09663552276504,0.05066904331452979,58,16.813095238095237,0.11452477331295285,0.7609825535640269,-0.19813446738796914,0.5780153994544559,76.85010981459317,0.9001188271604937,0.11452477331295285
BTC_LONG_ac8c67a4714cadd4_1d,836409,1d,5.0,99,3,-63.69728473369418,0.031666703556295125,30,22.41450092690584,0.2171757161457808,0.9309943668654241,-0.15125419028187437,1.4358327246409264,105.8042267664112,0.01284507877707266,63,18.2625,0.0327753866959577,0.2760358295817891,-0.20614069681499636,0.15899522608760944,30.147278636104943,0.8147627314814814,0.0327753866959577
BTC_LONG_a58874e09a151be4_1d,802126,1d,5.0,99,3,-87.78800681963769,0.004068843381176464,29,21.66735089600898,0.6081705809570952,1.5184595787358899,-0.19406892157586075,3.1337865744740783,250.3822236808403,-0.02758114582963197,122,35.36547619047619,-0.03538918574739136,-0.05841600868997618,-0.2815783952500239,-0.12568146684680118,1.4217258072436894,1.6322012026394208,-0.03538918574739136
BTC_LONG_7e6b601ca3b2c13b_1d,612049,1d,5.0,97,3,-40.14959021534564,0.0476872935281141,72,53.79480222457401,0.4773509817079946,1.6213127860408496,-0.17337879289412683,2.75322589193182,83.84146697081728,0.013132581787011932,278,80.58690476190476,0.024099982500127126,0.22300358324951455,-0.3113284738968941,0.07741014562037318,12.703221966256514,1.4980425883058985,0.024099982500127126
BTC_LONG_8c3cdd28c6e50771_1d,678991,1d,5.0,97,3,-126.76123526884952,0.022381415484419603,76,56.78340234816146,0.3606182756238132,0.9624563242552385,-0.3412134224265563,1.0568701344139932,73.55851084331957,0.005891952189060595,357,103.4875,-0.35205619503354535,-1.1784348520599273,-0.7801981948854897,-0.4512394380574245,-31.805458134902235,1.822495583576998,-0.35205619503354535
BTC_LONG_540e2a1c33cb9a58_1d,406549,1d,5.0,97,3,-261.98232087470797,0.03669116394825509,78,58.27770240995518,0.6326845679779518,1.5407361117208664,-0.1751938223519688,3.6113406253952984,99.31833521050278,0.02034307777729995,408,118.27142857142857,-0.12424928074855845,-0.2855799892794945,-0.5764872360199829,-0.21552824240544258,-2.3486983463266666,2.029445631528965,-0.12424928074855845
BTC_LONG_15f81af95184d3fb_1d,106268,1d,5.0,99,1,-582.4738038750504,0.023887749935969035,12,8.965800370762336,0.051762805632703746,0.42787723761910346,-0.07432807400204544,0.6964098872154185,72.11930373454578,0.051196404221379714,77,22.320833333333333,0.12065839632685171,0.7528402187951678,-0.1337493673485428,0.90212311817837,62.3896021686635,2.48955279063786,0.051762805632703746
BTC_LONG_30f7615e4b7e23b2_1d,236394,1d,5.0,99,3,-44.81383217068052,0.05271585017113923,49,36.610351513946206,0.17354894806535714,0.5890464741310172,-0.30182502871361927,0.5749985307879343,72.83383062322923,0.03670314844591497,141,40.87321428571428,0.08696837562528015,0.45750253388050344,-0.3438935984283287,0.2528932670533713,33.14842712096163,1.1164387282690853,0.08696837562528015
BTC_LONG_670aa57894cb2960_1d,498636,1d,5.0,97,4,11.82202247208711,0.0416606676575437,115,85.92225355313906,0.6743668589721579,1.384333554084996,-0.1940886445727562,3.4745302099287123,76.72202636123166,0.02236373656981628,339,98.26964285714286,-0.20955982381753202,-0.47489326139569105,-0.7274735029949312,-0.28806523255458305,-12.289897445319578,1.1437042069243155,-0.20955982381753202
BTC_LONG_8c7000c082053190_1d,679973,1d,5.0,95,3,-8.97909827779806,0.0630044206252227,44,32.8746013594619,0.09606931658600493,0.5427478744215011,-0.1902448032243942,0.50497735001303,39.33560574831699,0.014409153233716153,224,64.93333333333334,-0.01741953033212762,0.02973856864133207,-0.3004191361041597,-0.05798409035464377,6.004630318245043,1.975182379349046,-0.01741953033212762
BTC_LONG_8c1603d14d9ca12a_1d,678220,1d,5.0,99,4,66.85586294248989,0.07559981953997529,34,25.403101050493284,0.5312928930576784,2.006638307777515,-0.08722947907264045,6.0907493510908575,182.32218361296398,0.029708786564995718,182,52.75833333333333,-0.016615399419865895,0.04594593117855461,-0.33885421164929364,-0.04903406494195343,7.06027620802679,2.076846178286129,-0.016615399419865895
BTC_LONG_6cd94770aa2b4f0d_1d,526946,1d,5.0,99,3,-14.181368528516016,0.08695298521057558,26,19.425900803318395,0.25694047920605056,1.0256390085035347,-0.07586220649998587,3.386936540082029,137.7481322387862,0.031244247167722033,165,47.83035714285714,-0.026116003587481562,-0.0023289018030273794,-0.4173494947206856,-0.06257586008330955,4.889004496979821,2.462195067663817,-0.026116003587481562
